,mem_C,max_memAB,min_memAB,avg_memAB,sim_AC,sim_BC,max_simACBC,min_simACBC,mem_max_simACBC,mem_min_simACBC,semantic_similarity,category
poppy_08s&&penholder_07s,0.8457265496253967,0.9356400370597839,0.7940402626991272,0.8648401498794556,0.9137110710144043,0.6082165837287903,0.9137110710144043,0.6082165837287903,0.7940402626991272,0.9356400370597839,-0.05919984556084294,HD
poppy_11s&&penholder_05s,0.7959272265434265,0.7698866724967957,0.7166264057159424,0.743256539106369,0.7326480150222778,0.7172520756721497,0.7326480150222778,0.7172520756721497,0.7166264057159424,0.7698866724967957,-0.05919984556084294,HD
poppy_06s&&penholder_02s,0.7337494492530823,0.8632570505142212,0.7209644317626953,0.7921107411384583,0.9625324010848999,0.45658960938453674,0.9625324010848999,0.45658960938453674,0.7209644317626953,0.8632570505142212,-0.05919984556084294,HD
pencil_11s&&ferry_05s,0.6597387194633484,0.9168567061424255,0.7263778448104858,0.8216172754764557,0.4767172932624817,0.9203141331672668,0.9203141331672668,0.4767172932624817,0.7263778448104858,0.9168567061424255,-0.059081135966513716,HD
crown_06s&&airboat_02s,0.6965992450714111,0.8271516561508179,0.6645353436470032,0.7458434998989105,0.48303738236427307,0.9008961319923401,0.9008961319923401,0.48303738236427307,0.6645353436470032,0.8271516561508179,-0.05803887692434669,HD
crown_12s&&airboat_09s,0.6177886724472046,0.834104597568512,0.6491269469261169,0.7416157722473145,0.5278688669204712,0.965582549571991,0.965582549571991,0.5278688669204712,0.6491269469261169,0.834104597568512,-0.05803887692434669,HD
pasta_07s&&mitten_04s,0.8976815342903137,0.976834237575531,0.917952299118042,0.9473932683467865,0.6574253439903259,0.776653528213501,0.776653528213501,0.6574253439903259,0.917952299118042,0.976834237575531,-0.053715093298201934,HD
pasta_09s&&mitten_10s,0.7077465057373047,0.9647862315177917,0.688593864440918,0.8266900479793549,0.9601989388465881,0.5133349895477295,0.9601989388465881,0.5133349895477295,0.688593864440918,0.9647862315177917,-0.053715093298201934,HD
sea_urchin_26s&&cordon_bleu_05s,0.8386341333389282,0.8790122270584106,0.6534206867218018,0.7662164568901062,0.47114741802215576,0.922289252281189,0.922289252281189,0.47114741802215576,0.8790122270584106,0.6534206867218018,-0.05336859484537601,HD
wok_07s&&pencil_07s,0.8375548720359802,0.89974045753479,0.843735933303833,0.8717381954193115,0.7566913962364197,0.6081469058990479,0.7566913962364197,0.6081469058990479,0.843735933303833,0.89974045753479,-0.04757387300855974,HD
wok_02s&&pencil_09s,0.8077893257141113,0.9340812563896179,0.7759942412376404,0.8550377488136292,0.7630096673965454,0.7406446933746338,0.7630096673965454,0.7406446933746338,0.7759942412376404,0.9340812563896179,-0.04757387300855974,HD
wok_03s&&pencil_02s,0.8942640423774719,0.9379839301109314,0.9024574160575867,0.920220673084259,0.8093631863594055,0.7247507572174072,0.8093631863594055,0.7247507572174072,0.9379839301109314,0.9024574160575867,-0.04757387300855974,HD
wok_06s&&pencil_08s,0.8886329531669617,0.9056751728057861,0.895641028881073,0.9006581008434296,0.7728626132011414,0.6843938231468201,0.7728626132011414,0.6843938231468201,0.9056751728057861,0.895641028881073,-0.04757387300855974,HD
wok_12s&&pencil_05n,0.9338635802268982,0.9570171236991882,0.8889176845550537,0.922967404127121,0.9657081961631775,0.634938657283783,0.9657081961631775,0.634938657283783,0.9570171236991882,0.8889176845550537,-0.04757387300855974,HD
wok_09s&&pencil_11s,0.9477384090423584,0.9168567061424255,0.9161649942398071,0.9165108501911163,0.8313410878181458,0.8545541763305664,0.8545541763305664,0.8313410878181458,0.9168567061424255,0.9161649942398071,-0.04757387300855974,HD
wok_11s&&pencil_03s,0.8959135413169861,0.9192807674407959,0.8481338024139404,0.8837072849273682,0.89267897605896,0.7760872840881348,0.89267897605896,0.7760872840881348,0.8481338024139404,0.9192807674407959,-0.04757387300855974,HD
wok_05s&&pencil_04s,0.8370080590248108,0.9407452940940857,0.9222015142440796,0.9314734041690826,0.7997162938117981,0.6611263155937195,0.7997162938117981,0.6611263155937195,0.9222015142440796,0.9407452940940857,-0.04757387300855974,HD
wok_01b&&pencil_12n,0.8338311314582825,0.9322106838226318,0.7882062792778015,0.8602084815502167,0.8901548385620117,0.6270837187767029,0.8901548385620117,0.6270837187767029,0.7882062792778015,0.9322106838226318,-0.04757387300855974,HD
wok_10s&&pencil_01s,0.8988721966743469,0.919878363609314,0.885603129863739,0.9027407467365265,0.9158706068992615,0.603239893913269,0.9158706068992615,0.603239893913269,0.885603129863739,0.919878363609314,-0.04757387300855974,HD
lingerie_07s&&coop_05s,0.8996531367301941,0.8623448610305786,0.8173251152038574,0.839834988117218,0.656605064868927,0.9282350540161133,0.9282350540161133,0.656605064868927,0.8623448610305786,0.8173251152038574,-0.04646562972586188,HD
lingerie_03s&&coop_01b,0.7601464986801147,0.9372134804725647,0.7629863619804382,0.8500999212265015,0.5818699598312378,0.9189029932022095,0.9189029932022095,0.5818699598312378,0.7629863619804382,0.9372134804725647,-0.04646562972586188,HD
lingerie_06s&&coop_09s,0.9037377834320068,0.8890528082847595,0.7525416612625122,0.8207972347736359,0.730498194694519,0.7348974347114563,0.7348974347114563,0.730498194694519,0.7525416612625122,0.8890528082847595,-0.04646562972586188,HD
lingerie_01b&&coop_06s,0.9693666100502014,0.9478517174720764,0.7505396008491516,0.849195659160614,0.7125855684280396,0.7202566862106323,0.7202566862106323,0.7125855684280396,0.7505396008491516,0.9478517174720764,-0.04646562972586188,HD
seatbelt_12s&&belt_buckle_15s,0.8546324372291565,0.9419929385185242,0.8553875088691711,0.8986902236938477,0.9669356346130371,0.620414674282074,0.9669356346130371,0.620414674282074,0.8553875088691711,0.9419929385185242,-0.046216917635538056,HD
seatbelt_01b&&belt_buckle_14s,0.8772499561309814,0.9294694066047668,0.8952857255935669,0.9123775660991669,0.7427642941474915,0.9312483072280884,0.9312483072280884,0.7427642941474915,0.8952857255935669,0.9294694066047668,-0.046216917635538056,HD
seatbelt_11s&&belt_buckle_16s,0.8857566714286804,0.8974794149398804,0.8690582513809204,0.8832688331604004,0.9668418765068054,0.618866503238678,0.9668418765068054,0.618866503238678,0.8974794149398804,0.8690582513809204,-0.046216917635538056,HD
reindeer_10s&&poppy_10s,0.6458222270011902,0.6872358322143555,0.6191914081573486,0.653213620185852,0.789680004119873,0.7294420003890991,0.789680004119873,0.7294420003890991,0.6872358322143555,0.6191914081573486,-0.04563665636609315,HD
reindeer_19s&&poppy_08s,0.8403831720352173,0.7941673398017883,0.7940402626991272,0.7941038012504578,0.7947287559509277,0.699790894985199,0.7947287559509277,0.699790894985199,0.7941673398017883,0.7940402626991272,-0.04563665636609315,HD
reindeer_04s&&poppy_11s,0.7012739777565002,0.8184970021247864,0.7166264057159424,0.7675617039203644,0.5841912627220154,0.9675928950309753,0.9675928950309753,0.5841912627220154,0.7166264057159424,0.8184970021247864,-0.04563665636609315,HD
reindeer_06s&&poppy_07s,0.7737008929252625,0.8019838333129883,0.7350068092346191,0.7684953212738037,0.8058841228485107,0.8474406599998474,0.8474406599998474,0.8058841228485107,0.7350068092346191,0.8019838333129883,-0.04563665636609315,HD
reindeer_17s&&poppy_12s,0.8244878053665161,0.7245445847511292,0.7229745388031006,0.7237595617771149,0.8756805062294006,0.6974900960922241,0.8756805062294006,0.6974900960922241,0.7245445847511292,0.7229745388031006,-0.04563665636609315,HD
reindeer_18s&&poppy_02s,0.7450911998748779,0.7680319547653198,0.7191889882087708,0.7436104714870453,0.8522958159446716,0.6503925323486328,0.8522958159446716,0.6503925323486328,0.7191889882087708,0.7680319547653198,-0.04563665636609315,HD
reindeer_08s&&poppy_03s,0.7525987029075623,0.8066145181655884,0.7783735394477844,0.7924940288066864,0.8499453663825989,0.6822955012321472,0.8499453663825989,0.6822955012321472,0.7783735394477844,0.8066145181655884,-0.04563665636609315,HD
reindeer_14s&&poppy_09s,0.7784222960472107,0.8051152229309082,0.7174096703529358,0.761262446641922,0.7710972428321838,0.6496415734291077,0.7710972428321838,0.6496415734291077,0.7174096703529358,0.8051152229309082,-0.04563665636609315,HD
letter_opener_08s&&cordon_bleu_02s,0.8733954429626465,0.9301750659942627,0.8341515064239502,0.8821632862091064,0.5615060925483704,0.9388294816017151,0.9388294816017151,0.5615060925483704,0.8341515064239502,0.9301750659942627,-0.04483863424959873,HD
letter_opener_02s&&cordon_bleu_01b,0.8197585940361023,0.9574559926986694,0.8314104676246643,0.8944332301616669,0.42672640085220337,0.9521352052688599,0.9521352052688599,0.42672640085220337,0.8314104676246643,0.9574559926986694,-0.04483863424959873,HD
letter_opener_10s&&cordon_bleu_12s,0.9534138441085815,0.9048300385475159,0.8976197838783264,0.9012249112129211,0.6080655455589294,0.9054493308067322,0.9054493308067322,0.6080655455589294,0.9048300385475159,0.8976197838783264,-0.04483863424959873,HD
sweater_12s&&salami_14s,0.9226163625717163,0.9246891736984253,0.8544542193412781,0.8895716965198517,0.4345390498638153,0.9642608165740967,0.9642608165740967,0.4345390498638153,0.9246891736984253,0.8544542193412781,-0.044775357349527374,HD
scuba_12s&&pencil_11s,0.862204909324646,0.9168567061424255,0.8526850342750549,0.8847708702087402,0.9305866360664368,0.6668491959571838,0.9305866360664368,0.6668491959571838,0.8526850342750549,0.9168567061424255,-0.04363343672114274,HD
scuba_13s&&pencil_07s,0.8548615574836731,0.9134386777877808,0.89974045753479,0.9065895676612854,0.8059905767440796,0.4740099310874939,0.8059905767440796,0.4740099310874939,0.9134386777877808,0.89974045753479,-0.04363343672114274,HD
pencil_06n&&airboat_03s,0.716934084892273,0.878980278968811,0.7105252742767334,0.7947527766227722,0.4727138876914978,0.8719669580459595,0.8719669580459595,0.4727138876914978,0.7105252742767334,0.878980278968811,-0.042403976249549634,HD
raccoon_01b&&flask_10s,0.9513771533966064,0.8985028862953186,0.8387660980224609,0.8686344921588898,0.8138371706008911,0.695112407207489,0.8138371706008911,0.695112407207489,0.8387660980224609,0.8985028862953186,-0.04223903905268132,HD
raccoon_10s&&flask_12s,0.9203346371650696,0.9329834580421448,0.8347063660621643,0.8838449120521545,0.9324542880058289,0.5709398984909058,0.9324542880058289,0.5709398984909058,0.9329834580421448,0.8347063660621643,-0.04223903905268132,HD
raccoon_11s&&flask_03s,0.8774694800376892,0.919402003288269,0.7434337139129639,0.8314178586006165,0.8157697319984436,0.6176365613937378,0.8157697319984436,0.6176365613937378,0.7434337139129639,0.919402003288269,-0.04223903905268132,HD
raccoon_14s&&flask_05s,0.8487918972969055,0.8966368436813354,0.8329322338104248,0.8647845387458801,0.9209486246109009,0.5084806680679321,0.9209486246109009,0.5084806680679321,0.8329322338104248,0.8966368436813354,-0.04223903905268132,HD
raccoon_08n&&flask_02s,0.8595972657203674,0.8346936702728271,0.7599077820777893,0.7973007261753082,0.8132367730140686,0.5001824498176575,0.8132367730140686,0.5001824498176575,0.7599077820777893,0.8346936702728271,-0.04223903905268132,HD
rickshaw_13s&&dreidel_08s,0.9550800919532776,0.9616230130195618,0.8719213604927063,0.916772186756134,0.4588111340999603,0.9443715810775757,0.9443715810775757,0.4588111340999603,0.9616230130195618,0.8719213604927063,-0.04032369249141586,HD
rickshaw_10s&&dreidel_02s,0.7934582233428955,0.9145190715789795,0.7665604948997498,0.8405397832393646,0.9185874462127686,0.5597949624061584,0.9185874462127686,0.5597949624061584,0.7665604948997498,0.9145190715789795,-0.04032369249141586,HD
rickshaw_08s&&dreidel_06s,0.7412456274032593,0.7871564030647278,0.7498290538787842,0.768492728471756,0.5282601118087769,0.9084298610687256,0.9084298610687256,0.5282601118087769,0.7871564030647278,0.7498290538787842,-0.04032369249141586,HD
rickshaw_11s&&dreidel_13s,0.9389334321022034,0.9403805136680603,0.6765025854110718,0.808441549539566,0.49327176809310913,0.9655883312225342,0.9655883312225342,0.49327176809310913,0.9403805136680603,0.6765025854110718,-0.04032369249141586,HD
rickshaw_06s&&dreidel_09s,0.8150313496589661,0.8906335234642029,0.8167002201080322,0.8536668717861176,0.9505312442779541,0.5365661978721619,0.9505312442779541,0.5365661978721619,0.8167002201080322,0.8906335234642029,-0.04032369249141586,HD
rickshaw_12s&&dreidel_07s,0.7882623672485352,0.9072584509849548,0.8433696031570435,0.8753140270709991,0.9391093850135803,0.4286303222179413,0.9391093850135803,0.4286303222179413,0.8433696031570435,0.9072584509849548,-0.04032369249141586,HD
salami_08s&&headscarf_09s,0.9364659190177917,0.935715913772583,0.8430722951889038,0.8893941044807434,0.8748077750205994,0.45976418256759644,0.8748077750205994,0.45976418256759644,0.935715913772583,0.8430722951889038,-0.03987893223539378,HD
salami_01b&&headscarf_07s,0.8470107316970825,0.8970163464546204,0.8467574715614319,0.8718869090080261,0.4513830542564392,0.949012815952301,0.949012815952301,0.4513830542564392,0.8467574715614319,0.8970163464546204,-0.03987893223539378,HD
poppy_15s&&cilantro_12s,0.7496258020401001,0.7411496043205261,0.7315232157707214,0.7363364100456238,0.8867630958557129,0.704861044883728,0.8867630958557129,0.704861044883728,0.7411496043205261,0.7315232157707214,-0.039327762428719854,HD
poppy_07s&&cilantro_13s,0.7706621289253235,0.8042179942131042,0.7350068092346191,0.7696124017238617,0.6245720982551575,0.9765381217002869,0.9765381217002869,0.6245720982551575,0.8042179942131042,0.7350068092346191,-0.039327762428719854,HD
poppy_09s&&cilantro_11s,0.8521730303764343,0.8166643381118774,0.8051152229309082,0.8108897805213928,0.6391687393188477,0.9214317202568054,0.9214317202568054,0.6391687393188477,0.8166643381118774,0.8051152229309082,-0.039327762428719854,HD
poppy_14s&&cilantro_07s,0.6603540182113647,0.79345703125,0.6892385482788086,0.7413477897644043,0.8067764043807983,0.610185444355011,0.8067764043807983,0.610185444355011,0.79345703125,0.6892385482788086,-0.039327762428719854,HD
poppy_10s&&cilantro_02s,0.7330361008644104,0.8438830971717834,0.6191914081573486,0.731537252664566,0.8665741682052612,0.7829556465148926,0.8665741682052612,0.7829556465148926,0.6191914081573486,0.8438830971717834,-0.039327762428719854,HD
poppy_05s&&cilantro_10s,0.7678713798522949,0.8208023905754089,0.7564727663993835,0.7886375784873962,0.7442074418067932,0.9190119504928589,0.9190119504928589,0.7442074418067932,0.8208023905754089,0.7564727663993835,-0.039327762428719854,HD
poppy_06s&&cilantro_03s,0.7381248474121094,0.7375633716583252,0.7209644317626953,0.7292639017105103,0.8647277355194092,0.674649715423584,0.8647277355194092,0.674649715423584,0.7209644317626953,0.7375633716583252,-0.039327762428719854,HD
vending_machine_05s&&hippopotamus_09s,0.9488873481750488,0.9371752738952637,0.9201532006263733,0.9286642372608185,0.6650775074958801,0.6457952857017517,0.6650775074958801,0.6457952857017517,0.9201532006263733,0.9371752738952637,-0.0392256440209488,HD
vending_machine_10s&&hippopotamus_02s,0.9076448678970337,0.9025123715400696,0.8509213924407959,0.8767168819904327,0.7296531796455383,0.756010115146637,0.756010115146637,0.7296531796455383,0.9025123715400696,0.8509213924407959,-0.0392256440209488,HD
vending_machine_02s&&hippopotamus_01b,0.9350383877754211,0.9492565989494324,0.7818039655685425,0.8655302822589874,0.5570422410964966,0.9036225080490112,0.9036225080490112,0.5570422410964966,0.9492565989494324,0.7818039655685425,-0.0392256440209488,HD
vending_machine_12s&&hippopotamus_08s,0.928075909614563,0.9462968111038208,0.8675101399421692,0.906903475522995,0.7468316555023193,0.7129637002944946,0.7468316555023193,0.7129637002944946,0.8675101399421692,0.9462968111038208,-0.0392256440209488,HD
cordon_bleu_03s&&brake_05s,0.7371355295181274,0.7588481307029724,0.7237144112586975,0.741281270980835,0.6354994773864746,0.8517048954963684,0.8517048954963684,0.6354994773864746,0.7588481307029724,0.7237144112586975,-0.039204359082092285,HD
cordon_bleu_09s&&brake_04s,0.8752613663673401,0.8762755990028381,0.7894828915596008,0.8328792452812195,0.4527170956134796,0.9538330435752869,0.9538330435752869,0.4527170956134796,0.8762755990028381,0.7894828915596008,-0.039204359082092285,HD
cordon_bleu_01b&&brake_03s,0.8626866340637207,0.8314104676246643,0.7927570343017578,0.8120837509632111,0.7539918422698975,0.747573971748352,0.7539918422698975,0.747573971748352,0.8314104676246643,0.7927570343017578,-0.039204359082092285,HD
poppy_04s&&ferry_01b,0.6802923679351807,0.7785596251487732,0.6389822959899902,0.7087709605693817,0.6536535024642944,0.7376945614814758,0.7376945614814758,0.6536535024642944,0.6389822959899902,0.7785596251487732,-0.03890183225185605,HD
poppy_07s&&ferry_09s,0.7271777987480164,0.7350068092346191,0.7179396152496338,0.7264732122421265,0.6299501061439514,0.8527827262878418,0.8527827262878418,0.6299501061439514,0.7179396152496338,0.7350068092346191,-0.03890183225185605,HD
poppy_09s&&ferry_11s,0.5666680335998535,0.8051152229309082,0.6295544505119324,0.7173348367214203,0.608390748500824,0.8934222459793091,0.8934222459793091,0.608390748500824,0.6295544505119324,0.8051152229309082,-0.03890183225185605,HD
poppy_03s&&ferry_03s,0.7470669150352478,0.8066145181655884,0.718235433101654,0.7624249756336212,0.901477038860321,0.6026080846786499,0.901477038860321,0.6026080846786499,0.8066145181655884,0.718235433101654,-0.03890183225185605,HD
poppy_13s&&ferry_08s,0.7497355937957764,0.8147594928741455,0.7075480222702026,0.7611537575721741,0.5241002440452576,0.9398866891860962,0.9398866891860962,0.5241002440452576,0.7075480222702026,0.8147594928741455,-0.03890183225185605,HD
poppy_10s&&ferry_02s,0.6551742553710938,0.7004832625389099,0.6191914081573486,0.6598373353481293,0.4722610414028168,0.9384924173355103,0.9384924173355103,0.4722610414028168,0.7004832625389099,0.6191914081573486,-0.03890183225185605,HD
poppy_15s&&ferry_07s,0.7260168790817261,0.7411496043205261,0.7001851797103882,0.7206673920154572,0.5298093557357788,0.9065916538238525,0.9065916538238525,0.5298093557357788,0.7001851797103882,0.7411496043205261,-0.03890183225185605,HD
underwear_04s&&airboat_10s,0.9350822567939758,0.8572825789451599,0.7393738627433777,0.7983282208442688,0.9294224381446838,0.455199658870697,0.9294224381446838,0.455199658870697,0.8572825789451599,0.7393738627433777,-0.03855179531771067,HD
tape_06s&&pencil_05n,0.9125679135322571,0.8889176845550537,0.8785205483436584,0.8837191164493561,0.7753183245658875,0.5996604561805725,0.7753183245658875,0.5996604561805725,0.8785205483436584,0.8889176845550537,-0.03806154787551954,HD
tape_11s&&pencil_11s,0.810017466545105,0.9168567061424255,0.8919270038604736,0.9043918550014496,0.9065121412277222,0.7767109870910645,0.9065121412277222,0.7767109870910645,0.8919270038604736,0.9168567061424255,-0.03806154787551954,HD
cordon_bleu_08s&&car_seat_10s,0.8119524717330933,0.8203919529914856,0.7398508787155151,0.7801214158535004,0.4847666025161743,0.9230242371559143,0.9230242371559143,0.4847666025161743,0.7398508787155151,0.8203919529914856,-0.03786120146985436,HD
cordon_bleu_07s&&car_seat_03s,0.7512089610099792,0.8495816588401794,0.7251057624816895,0.7873437106609344,0.5500230193138123,0.9581113457679749,0.9581113457679749,0.5500230193138123,0.8495816588401794,0.7251057624816895,-0.03786120146985436,HD
cordon_bleu_05s&&car_seat_08s,0.7733045220375061,0.8790122270584106,0.7588412165641785,0.8189267218112946,0.6385498046875,0.8521655201911926,0.8521655201911926,0.6385498046875,0.7588412165641785,0.8790122270584106,-0.03786120146985436,HD
cordon_bleu_03s&&car_seat_13s,0.837210476398468,0.7936108708381653,0.7237144112586975,0.7586626410484314,0.4829949736595154,0.9099494218826294,0.9099494218826294,0.4829949736595154,0.7936108708381653,0.7237144112586975,-0.03786120146985436,HD
cordon_bleu_11s&&car_seat_09s,0.7741390466690063,0.8807968497276306,0.8279051184654236,0.8543509840965271,0.5787635445594788,0.8696591258049011,0.8696591258049011,0.5787635445594788,0.8279051184654236,0.8807968497276306,-0.03786120146985436,HD
cordon_bleu_10s&&car_seat_07s,0.9002658724784851,0.8999848961830139,0.7705076336860657,0.8352462649345398,0.4269646108150482,0.9506122469902039,0.9506122469902039,0.4269646108150482,0.8999848961830139,0.7705076336860657,-0.03786120146985436,HD
snorkel_14s&&pencil_12n,0.9217603206634521,0.9322106838226318,0.8722423911094666,0.9022265374660492,0.5996254682540894,0.8136022686958313,0.8136022686958313,0.5996254682540894,0.9322106838226318,0.8722423911094666,-0.036538763421260584,HD
snorkel_03s&&pencil_02s,0.8964048624038696,0.9126442670822144,0.9024574160575867,0.9075508415699005,0.9037253856658936,0.6276891827583313,0.9037253856658936,0.6276891827583313,0.9126442670822144,0.9024574160575867,-0.036538763421260584,HD
snorkel_06s&&pencil_01s,0.869179904460907,0.919878363609314,0.860562264919281,0.8902203142642975,0.9332883954048157,0.6612254977226257,0.9332883954048157,0.6612254977226257,0.860562264919281,0.919878363609314,-0.036538763421260584,HD
snorkel_13s&&pencil_07s,0.9025945067405701,0.89974045753479,0.8967521786689758,0.8982463181018829,0.8188327550888062,0.5391392707824707,0.8188327550888062,0.5391392707824707,0.8967521786689758,0.89974045753479,-0.036538763421260584,HD
snorkel_01b&&pencil_09s,0.8608880639076233,0.9340812563896179,0.9053897261619568,0.9197354912757874,0.8268706798553467,0.630626916885376,0.8268706798553467,0.630626916885376,0.9053897261619568,0.9340812563896179,-0.036538763421260584,HD
snorkel_09s&&pencil_10s,0.8439731001853943,0.9421810507774353,0.8764505386352539,0.9093157947063446,0.7800995707511902,0.7668965458869934,0.7800995707511902,0.7668965458869934,0.8764505386352539,0.9421810507774353,-0.036538763421260584,HD
cordon_bleu_02s&&ambulance_12s,0.8659390807151794,0.8579741716384888,0.8341515064239502,0.8460628390312195,0.6917111277580261,0.6149662137031555,0.6917111277580261,0.6149662137031555,0.8341515064239502,0.8579741716384888,-0.034570208891295334,HD
cordon_bleu_01b&&ambulance_03s,0.8726369142532349,0.8603085279464722,0.8314104676246643,0.8458594977855682,0.4090532958507538,0.9490459561347961,0.9490459561347961,0.4090532958507538,0.8603085279464722,0.8314104676246643,-0.034570208891295334,HD
cordon_bleu_10s&&ambulance_13s,0.8486859798431396,0.8468089699745178,0.7705076336860657,0.8086583018302917,0.6554713249206543,0.6663224101066589,0.6663224101066589,0.6554713249206543,0.8468089699745178,0.7705076336860657,-0.034570208891295334,HD
squirrel_09s&&seatbelt_09s,0.8985797762870789,0.9211468696594238,0.8711433410644531,0.8961451053619385,0.7249178290367126,0.7634923458099365,0.7634923458099365,0.7249178290367126,0.8711433410644531,0.9211468696594238,-0.03419165715190033,HD
squirrel_01b&&seatbelt_13s,0.8804776072502136,0.8467209339141846,0.8176286816596985,0.8321748077869415,0.5253077745437622,0.9487770795822144,0.9487770795822144,0.5253077745437622,0.8176286816596985,0.8467209339141846,-0.03419165715190033,HD
squirrel_02s&&seatbelt_12s,0.8649888038635254,0.8742096424102783,0.8553875088691711,0.8647985756397247,0.5348740816116333,0.975767970085144,0.975767970085144,0.5348740816116333,0.8553875088691711,0.8742096424102783,-0.03419165715190033,HD
squirrel_04s&&seatbelt_08s,0.8772224187850952,0.9028393626213074,0.8768219947814941,0.8898306787014008,0.6015583276748657,0.8698643445968628,0.8698643445968628,0.6015583276748657,0.8768219947814941,0.9028393626213074,-0.03419165715190033,HD
squirrel_03s&&seatbelt_01b,0.8775346279144287,0.9294694066047668,0.8930188417434692,0.911244124174118,0.6590766310691833,0.8200438618659973,0.8200438618659973,0.6590766310691833,0.9294694066047668,0.8930188417434692,-0.03419165715190033,HD
squirrel_12n&&seatbelt_10s,0.8882536292076111,0.9001879096031189,0.8900248408317566,0.8951063752174377,0.7456030249595642,0.6978200674057007,0.7456030249595642,0.6978200674057007,0.9001879096031189,0.8900248408317566,-0.03419165715190033,HD
spaghetti_09s&&kitten_08s,0.7226515412330627,0.9701361060142517,0.6884596943855286,0.8292979001998901,0.5225958824157715,0.9592267274856567,0.9592267274856567,0.5225958824157715,0.6884596943855286,0.9701361060142517,-0.03342549661872544,HD
spaghetti_12s&&kitten_01b,0.6539373993873596,0.8965350985527039,0.7058502435684204,0.8011926710605621,0.7036484479904175,0.830205500125885,0.830205500125885,0.7036484479904175,0.7058502435684204,0.8965350985527039,-0.03342549661872544,HD
spaghetti_02s&&kitten_12s,0.8499352931976318,0.9114386439323425,0.7382693290710449,0.8248539865016937,0.8714534640312195,0.6577199697494507,0.8714534640312195,0.6577199697494507,0.9114386439323425,0.7382693290710449,-0.03342549661872544,HD
spaghetti_05s&&kitten_06s,0.923328161239624,0.9345588684082031,0.8229944705963135,0.8787766695022583,0.6405784487724304,0.8420854210853577,0.8420854210853577,0.6405784487724304,0.8229944705963135,0.9345588684082031,-0.03342549661872544,HD
spaghetti_04s&&kitten_09s,0.9279741644859314,0.9533911943435669,0.6900566220283508,0.8217239081859589,0.903609037399292,0.6882712841033936,0.903609037399292,0.6882712841033936,0.9533911943435669,0.6900566220283508,-0.03342549661872544,HD
spaghetti_11s&&kitten_02s,0.7503992319107056,0.9104229807853699,0.7631180286407471,0.8367705047130585,0.7153839468955994,0.7917662858963013,0.7917662858963013,0.7153839468955994,0.7631180286407471,0.9104229807853699,-0.03342549661872544,HD
poppy_15s&&hand_02s,0.769594669342041,0.9487127065658569,0.7411496043205261,0.8449311554431915,0.9028951525688171,0.6663174033164978,0.9028951525688171,0.6663174033164978,0.7411496043205261,0.9487127065658569,-0.033331744007859605,HD
poppy_02s&&hand_13s,0.650973916053772,0.9590913653373718,0.7680319547653198,0.8635616600513458,0.946854829788208,0.6666588187217712,0.946854829788208,0.6666588187217712,0.7680319547653198,0.9590913653373718,-0.033331744007859605,HD
poppy_10s&&hand_01b,0.621573269367218,0.8915693759918213,0.6191914081573486,0.755380392074585,0.9746723771095276,0.5490198135375977,0.9746723771095276,0.5490198135375977,0.6191914081573486,0.8915693759918213,-0.033331744007859605,HD
poppy_14s&&hand_09s,0.8775007724761963,0.8121914267539978,0.79345703125,0.8028242290019989,0.6078600883483887,0.8701267242431641,0.8701267242431641,0.6078600883483887,0.8121914267539978,0.79345703125,-0.033331744007859605,HD
wetsuit_05s&&boar_03s,0.9268046617507935,0.9454123377799988,0.8925800323486328,0.9189961850643158,0.7969186305999756,0.6398649215698242,0.7969186305999756,0.6398649215698242,0.9454123377799988,0.8925800323486328,-0.032647639926942404,HD
wetsuit_02s&&boar_06s,0.8871704339981079,0.9232112765312195,0.8590892553329468,0.8911502659320831,0.5194593071937561,0.8886944651603699,0.8886944651603699,0.5194593071937561,0.8590892553329468,0.9232112765312195,-0.032647639926942404,HD
wetsuit_09s&&boar_07s,0.9394681453704834,0.9384494423866272,0.887667715549469,0.9130585789680481,0.5087357759475708,0.9720799922943115,0.9720799922943115,0.5087357759475708,0.9384494423866272,0.887667715549469,-0.032647639926942404,HD
wetsuit_03s&&boar_05s,0.9096934199333191,0.9492914080619812,0.869269609451294,0.9092805087566376,0.6891824007034302,0.687783420085907,0.6891824007034302,0.687783420085907,0.869269609451294,0.9492914080619812,-0.032647639926942404,HD
wetsuit_12s&&boar_02s,0.8778432011604309,0.8597161173820496,0.8544290065765381,0.8570725619792938,0.8042529225349426,0.6595336198806763,0.8042529225349426,0.6595336198806763,0.8544290065765381,0.8597161173820496,-0.032647639926942404,HD
wetsuit_11s&&boar_04s,0.850310742855072,0.9435121417045593,0.8740733861923218,0.9087927639484406,0.4263013005256653,0.950149416923523,0.950149416923523,0.4263013005256653,0.8740733861923218,0.9435121417045593,-0.032647639926942404,HD
wetsuit_13s&&boar_12s,0.9106485247612,0.9407865405082703,0.8703137040138245,0.9055501222610474,0.5749910473823547,0.8812705278396606,0.8812705278396606,0.5749910473823547,0.8703137040138245,0.9407865405082703,-0.032647639926942404,HD
kettle_10s&&hip_12s,0.7565395832061768,0.9108943939208984,0.8606429696083069,0.8857686817646027,0.6310144662857056,0.7586079835891724,0.7586079835891724,0.6310144662857056,0.9108943939208984,0.8606429696083069,-0.0322439234372427,HD
